quote_author_handle,quote_author_category,quote_posted_at,quote_tweet_id,quote_tweet_url,quote_text,core_handle,core_posted_at,quoted_core_tweet_id,core_tweet_url,core_text,core_media_ids,core_media_types,core_release_asset_urls,core_quote_count
ICEgov,core,2026-04-23T15:27:05.000Z,2047336465265246596,https://x.com/ICEgov/status/2047336465265246596,⬇️,DHSgov,2026-04-23T14:04:23.000Z,2047315653032337442,https://x.com/DHSgov/status/2047315653032337442,"""Three different times this individual should have been deported and they didn’t. It cost Sheridan her life."" @SecMullinDHS

Open borders and sanctuary policies killed Sheridan Gorman. We are committed to delivering justice for the Gorman family and fighting every single day to stop illegal alien crime.",13_2047315590780444672,video,https://github.com/vidproject/x/releases/download/media-DHSgov/13_2047315590780444672.mp4,16
ICEgov,core,2026-04-24T00:11:06.000Z,2047468338935218689,https://x.com/ICEgov/status/2047468338935218689,⬇️,SecMullinDHS,2026-04-23T23:52:15.000Z,2047463592686243840,https://x.com/SecMullinDHS/status/2047463592686243840,"It’s National Crime Victims week.

Removing criminal illegal aliens from our streets is just one part of the @ICEgov mission. We are also providing resources and support to angel families and the victims of illegal alien crime.

Call the VOICE Office at 1-855-488-6423 or go to http://ICE.GOV/VOICE to get the help you need.",13_2047461803328679936,video,https://github.com/vidproject/x/releases/download/media-SecMullinDHS/13_2047461803328679936.mp4,25
ICEgov,core,2026-04-24T20:02:49.000Z,2047768242790248535,https://x.com/ICEgov/status/2047768242790248535,⬇️,DHSgov,2026-04-24T18:57:27.000Z,2047751792172134726,https://x.com/DHSgov/status/2047751792172134726,"This is our why.

In July 2022, 20-year-old Kayla Hamilton was raped and strangled to death by a criminal illegal alien and MS-13 gang member.

As we commemorate National Crime Victims Week, we recommit ourselves to standing up for all those impacted by illegal alien crime. https://t.co/VDIrQ3T2W5",3_2047751772886749184,photo,https://github.com/vidproject/x/releases/download/media-DHSgov/3_2047751772886749184.jpg,105
ICEgov,core,2026-05-01T17:46:19.000Z,2050270606206058678,https://x.com/ICEgov/status/2050270606206058678,⬇️,DHSgov,2026-05-01T16:32:45.000Z,2050252091881349465,https://x.com/DHSgov/status/2050252091881349465,"🚨An activist Biden-appointed judge has ordered an illegal alien wanted for MURDER RELEASED from @ICEgov custody.

Bryan Rafael Gomez is a criminal illegal alien from the Dominican Republic with an international warrant for homicide.

This is yet another example of an activist judge trying to thwart @POTUS Trump’s mandate from the American people to remove dangerous criminal illegal aliens from our nation.",3_2050252089121452032,photo,https://github.com/vidproject/x/releases/download/media-DHSgov/3_2050252089121452032.jpg,0
ICEgov,core,2026-05-07T16:21:37.000Z,2052423618521407648,https://x.com/ICEgov/status/2052423618521407648,⬇️,DHSgov,2026-05-06T20:45:00.000Z,2052127511950090616,https://x.com/DHSgov/status/2052127511950090616,"“If he weren’t here, it wouldn’t have happened.”

On May 1, Deiby Jhonatan Janamejoy Jansasoy, a criminal illegal alien from Colombia, was arrested for vehicular homicide, DUI, and driving without a valid license after killing a Georgia father.

Janamejoy Jansasoy illegally entered our nation in 2023, and was RELEASED into the country under the Biden Administration — completely unvetted.

@ICEgov has placed a detainer requesting local authorities not release this criminal illegal alien without notifying ICE.",13_2052127456526565379,video,https://github.com/vidproject/x/releases/download/media-DHSgov/13_2052127456526565379.mp4,0
ICEgov,core,2026-05-07T17:04:16.000Z,2052434352022180207,https://x.com/ICEgov/status/2052434352022180207,⬇️,DHSgov,2026-05-07T16:55:26.000Z,2052432127581454546,https://x.com/DHSgov/status/2052432127581454546,"This is our why.

Carissa Aspnes was riding on the back of a motorcycle when she was hit by an illegal alien who was released into our nation by the Biden administration. The crash left Carissa disabled for life.

Through ICE’s VOICE Office, we’re providing resources to families like the Aspnes’ who have been victims of illegal alien crime.

Angel families will always have the support of @POTUS Trump, DHS, and @ICEgov. You are why we fight.",13_2052431863042449415,video,https://github.com/vidproject/x/releases/download/media-DHSgov/13_2052431863042449415.mp4,0
ICEgov,core,2026-05-08T17:07:13.000Z,2052797481335832608,https://x.com/ICEgov/status/2052797481335832608,⬇️,DHSgov,2026-05-08T00:12:55.000Z,2052542226039816537,https://x.com/DHSgov/status/2052542226039816537,"This NEVER should have happened.

Deiby Jhonatan Janamejoy Jansasoy, a criminal illegal alien from Colombia, was arrested for vehicular homicide, DUI, and driving without a valid license after killing a Georgia father.

The Biden Administration released this criminal into our nation COMPLETELY UNVETTED after he entered illegally in 2023.",3_2052542211070279686,photo,https://github.com/vidproject/x/releases/download/media-DHSgov/3_2052542211070279686.jpg,20
ICEgov,core,2026-05-08T17:08:44.000Z,2052797864418443464,https://x.com/ICEgov/status/2052797864418443464,⬇️,DHSgov,2026-05-07T13:20:41.000Z,2052378085144596603,https://x.com/DHSgov/status/2052378085144596603,"“Tom Homan and I talk almost every single day. We have a great relationship…There are a lot of known criminals harboring themselves in New York, the governor knows this, the mayor knows this, the city officials there know this... President Trump made it VERY clear: we are going to restore law and order."" @SecMullinDHS",13_2052378032136925185,video,https://github.com/vidproject/x/releases/download/media-DHSgov/13_2052378032136925185.mp4,0
ICEgov,core,2026-05-08T17:19:24.000Z,2052800546860360068,https://x.com/ICEgov/status/2052800546860360068,⬇️,DHSgov,2026-05-08T15:18:07.000Z,2052770024029364346,https://x.com/DHSgov/status/2052770024029364346,"EATONTOWN, NEW JERSEY: @ERONewark arrested a so-called “non-criminal” illegal alien who actually has an international warrant for HOMICIDE in Honduras.

Because Fredy Alexander Lopez Lara lacks a criminal history in the U.S., the media counts this as a non-criminal arrest.

Nearly 70% of @ICEgov arrests are of illegal aliens charged or convicted of a crime in the U.S. This statistic does not even include foreign fugitives wanted for crimes in their home country like this illegal alien.",3_2052770020044726273,photo,https://github.com/vidproject/x/releases/download/media-DHSgov/3_2052770020044726273.jpg,0
ICEgov,core,2026-05-09T21:45:13.000Z,2053229830104023249,https://x.com/ICEgov/status/2053229830104023249,"ICE and its CBP and Florida law enforcement partners arrested MS-13 gang member and Honduran illegal alien Luis Merary Peralta-Sevilla in a targeted operation.

MS-13 is a designated foreign terrorist organization.

https://x.com/ICEgov/status/2053160200152990105 https://t.co/xzAY88n9nH",ICEgov,2026-05-09T17:08:32.000Z,2053160200152990105,https://x.com/ICEgov/status/2053160200152990105,WATCH ICE lead a multiagency operation to arrest an MS-13 gang member in Florida. https://t.co/Bi4INbHI1o,7_2053160107752476673,video,https://github.com/vidproject/x/releases/download/media-ICEgov/7_2053160107752476673.mp4,19
ICEgov,core,2026-05-09T21:57:48.000Z,2053232999072719212,https://x.com/ICEgov/status/2053232999072719212,⬇️,DHSgov,2026-05-09T20:14:26.000Z,2053206983155617984,https://x.com/DHSgov/status/2053206983155617984,"""We are going to fight every single day to make sure that they can’t play games with our law enforcement anymore."" @SecMullinDHS

While Democrats use law enforcement as political pawns, President Trump and Secretary Mullin will always stand with the men and women defending our homeland.",13_2053206880139255809,video,https://github.com/vidproject/x/releases/download/media-DHSgov/13_2053206880139255809.mp4,37
ICEgov,core,2026-05-10T12:23:26.000Z,2053450843358191828,https://x.com/ICEgov/status/2053450843358191828,⬇️,DHSgov,2026-05-10T01:27:04.000Z,2053285659981251068,https://x.com/DHSgov/status/2053285659981251068,"DHS law enforcement are enforcing the laws passed by Congress.

We don’t pick and choose which laws we enforce.

@SecMullinDHS https://t.co/3pgdSODmmZ",13_2053285584983015424,video,https://github.com/vidproject/x/releases/download/media-DHSgov/13_2053285584983015424.mp4,11
ICEgov,core,2026-05-10T17:00:22.000Z,2053520534017634420,https://x.com/ICEgov/status/2053520534017634420,⬇️,DHSgov,2026-05-10T14:27:30.000Z,2053482065107058834,https://x.com/DHSgov/status/2053482065107058834,"This Mother’s Day, we especially honor Angel Moms.

Words cannot describe the pain of losing a child. Knowing their child’s deaths were entirely preventable only adds to the pain these brave women face every day.

They are our why. https://t.co/q3KSriCmMF",13_2053481966901559300,video,https://github.com/vidproject/x/releases/download/media-DHSgov/13_2053481966901559300.mp4,100
ICEgov,core,2026-05-11T15:49:10.000Z,2053865004533752062,https://x.com/ICEgov/status/2053865004533752062,⬇️,RapidResponse47,2026-05-11T14:37:31.000Z,2053846970754556313,https://x.com/RapidResponse47/status/2053846970754556313,"Report: DHS Wins 80,000 ‘Voluntary Departure‘ Cases https://www.breitbart.com/immigration/2026/05/09/report-self-deportations-spike-dhs-pressure",,,,6
ICEgov,core,2026-05-11T15:49:36.000Z,2053865113422062021,https://x.com/ICEgov/status/2053865113422062021,⬇️,DHSgov,2026-05-11T14:33:52.000Z,2053846055880417531,https://x.com/DHSgov/status/2053846055880417531,"This SERIAL RAPIST’S ten year crime spree IS OVER.

Thanks to the incredible work of the men and women of federal law enforcement, this criminal illegal alien has been CAUGHT.

@ICEgov is now working with local Indiana authorities to ensure this demented rapist is REMOVED from our country.",13_2053845955716214784,video,https://github.com/vidproject/x/releases/download/media-DHSgov/13_2053845955716214784.mp4,18
ICEgov,core,2026-05-11T18:46:11.000Z,2053909549371834495,https://x.com/ICEgov/status/2053909549371834495,⬇️,DHSgov,2026-05-11T17:43:04.000Z,2053893666037539128,https://x.com/DHSgov/status/2053893666037539128,"This Police Week, we honor all of our law enforcement and remember the heroes who lost their lives in the line of duty.

To every officer who puts on the badge each day: THANK YOU. https://t.co/CHb7qqRiZ8",3_2053893644285841408,photo,https://github.com/vidproject/x/releases/download/media-DHSgov/3_2053893644285841408.jpg,9
ICEgov,core,2026-05-12T12:58:04.000Z,2054184330985881818,https://x.com/ICEgov/status/2054184330985881818,⬇️,DHSgov,2026-05-11T22:35:44.000Z,2053967318351269916,https://x.com/DHSgov/status/2053967318351269916,"""I have the privilege of having the largest police force with 80,000 officers under me. We honor them every day here at St. Elizabeths, the Department of Homeland Security headquarters."" @SecMullinDHS

God bless the brave men and women of law enforcement. 🇺🇸 https://t.co/clEOQsYfxo",13_2053967263217176576,video,https://github.com/vidproject/x/releases/download/media-DHSgov/13_2053967263217176576.mp4,16
ICEgov,core,2026-05-12T16:23:02.000Z,2054235913232814097,https://x.com/ICEgov/status/2054235913232814097,⬇️,ERONewOrleans,2026-05-12T12:32:00.000Z,2054177771853693158,https://x.com/ERONewOrleans/status/2054177771853693158,"In the month of April, ICE New Orleans was on 🔥
💥Arrests: 2,876
💥Deportations: 11,631
💥 Gang Arrest: 16
ICE New Orleans covers LA, AR, MS, AL &amp; TN. Deportations here stem from across the country.",,,,6
ICEgov,core,2026-05-13T15:02:40.000Z,2054578075304616104,https://x.com/ICEgov/status/2054578075304616104,⬇️,DHSgov,2026-05-13T14:16:13.000Z,2054566389172568302,https://x.com/DHSgov/status/2054566389172568302,"If you enter the United States illegally, you will face the consequences, including FINES.

These fines include:

➡️$100-$500 for unlawful entry or attempted entry
➡️$1,992 to $9,970 for failure to honor a voluntary departure order
➡️UP TO $998 per day for willfully failing to comply with a removal order

Under @POTUS Trump and @SecMullinDHS, America’s borders are CLOSED to lawbreakers.",,,,59
ICEgov,core,2026-05-13T18:56:50.000Z,2054637007637258494,https://x.com/ICEgov/status/2054637007637258494,⬇️,DHSgov,2026-05-13T18:32:20.000Z,2054630843616735650,https://x.com/DHSgov/status/2054630843616735650,"“Love the people, love the call.” @SecMullinDHS

Thank you @ICEgov law enforcement officers for risking your lives every single day to make our communities safer. https://t.co/R0R8ul0PhS",13_2054630788474277888,video,https://github.com/vidproject/x/releases/download/media-DHSgov/13_2054630788474277888.mp4,4
ICEgov,core,2026-05-15T15:01:11.000Z,2055302480431341968,https://x.com/ICEgov/status/2055302480431341968,Great job by ICE @EROWashington and its partners who are making Virginia communities safer!,SecMullinDHS,2026-05-15T13:50:43.000Z,2055284746649801049,https://x.com/SecMullinDHS/status/2055284746649801049,"This morning, I was on the ground with the men and women of @icegov law enforcement in Virginia.

We arrested a criminal illegal, removed multiple times from our country, whose rap sheet includes drug possession and driving under the influence.

Governor Spanberger’s sanctuary policies have made Virginia a magnet for criminal illegal aliens.",3_2055284391786520576 3_2055284391874555904 3_2055284391845232640 3_2055284391878787073,photo photo photo photo,https://github.com/vidproject/x/releases/download/media-SecMullinDHS/3_2055284391786520576.jpg https://github.com/vidproject/x/releases/download/media-SecMullinDHS/3_2055284391874555904.jpg https://github.com/vidproject/x/releases/download/media-SecMullinDHS/3_2055284391845232640.jpg https://github.com/vidproject/x/releases/download/media-SecMullinDHS/3_2055284391878787073.jpg,41
ICEgov,core,2026-05-15T19:24:35.000Z,2055368768230949252,https://x.com/ICEgov/status/2055368768230949252,"""This shouldn't be happening in our streets.""
—@SecMullinDHS",DHSgov,2026-05-15T17:35:52.000Z,2055341405405348130,https://x.com/DHSgov/status/2055341405405348130,".@SecMullinDHS joined @ICEgov law enforcement this morning in Virginia as they worked to REMOVE criminal illegal aliens from local communities.

Instead of choosing to release criminal illegal aliens from jail, Governor Spanberger should work with US to keep Virginians safe. https://t.co/CpmEe5BnKY",13_2055341342029381632,video,https://github.com/vidproject/x/releases/download/media-DHSgov/13_2055341342029381632.mp4,0
