media_id,tweet_id,handle,posted_at,tweet_url,content_type,genre_refs,like_count,retweet_count,engagement,notable_text,description
3_1906014349954625538,1906015418055041030,DHSgov,2025-03-29,https://x.com/DHSgov/status/1906015418055041030,quote card,,0,0,0,"CECOT - CENTRO DE CONFINAMIENTO DEL TERRORISMO; “President Trump and I have a clear message to criminal illegal aliens: LEAVE NOW. If you do not leave, we will hunt you down, arrest you, and you could end up in this El Salvadoran prison.”; Secretary Kristi Noem, U.S. Department of Homeland Security","A quote card graphic. The top two-thirds is a color photograph of Kristi Noem standing in front of concrete signage; behind her a wall reads 'CECOT' in large gray letters and 'CENTRO DE CONFINAMIENTO DEL TERRORISMO' beneath. Noem wears a navy ball cap with a gold DHS badge and a white long-sleeve top, and looks off to the side. A red horizontal divider separates the photo from a navy-blue lower panel containing a white bold-serif quote: '“President Trump and I have a clear message to criminal illegal aliens: LEAVE NOW. If you do not leave, we will hunt you down, arrest you, and you could end up in this El Salvadoran prison.”' Below a short white rule it is attributed to 'Secretary Kristi Noem / U.S. Department of Homeland Security,' with the white DHS seal in the lower-left."
3_1928043788221534209,1928043790226333788,ICEgov,2025-05-29,https://x.com/ICEgov/status/1928043790226333788,self-deportation graphic,,0,0,0,"If you self-deport now, you MAY be able to return as an immigrant or visitor someday - the LEGAL way; Learn more at: ICE.gov/self-deportation","A graphic built over a soft-focus stock photograph of two people embracing in an airport terminal, with blurred travelers and ceiling lights behind. One person wears a denim jacket, a face mask, and a shoulder bag and hugs another in a white sleeved top. White sans-serif text on the lower left reads: 'If you self-deport now, you MAY be able to return as an immigrant or visitor someday -' followed by a large serif headline 'the LEGAL way' with 'LEGAL' highlighted in bright green. A dark blue band across the bottom carries the DHS seal and the 'ICE' wordmark on the left and 'Learn more at: ICE.gov/self-deportation' on the right."
3_1479275347917119488,1479275353659133955,CBP,2022-01-07,https://x.com/CBP/status/1479275353659133955,captioned photo graphic,,0,0,0,RESCUE; U.S. Customs and Border Protection,"A widescreen photograph overlaid with bold text. The photo shows several Border Patrol and CBP agents in green and camouflage tactical uniforms and ball caps carrying a person on an orange rescue stretcher along a dirt agricultural road lined with green brush; in the background a white-and-red ambulance marked '911' waits with additional first responders, one wheeling an empty gurney. One agent at right wears blue medical gloves. The word 'RESCUE' is overlaid in very large bold white all-caps sans-serif across the left-center of the image. The lower-right corner carries the circular DHS and CBP eagle seal and the wordmark 'U.S. Customs and Border Protection.'"
3_1803184306573000704,1803185381929574911,DHSgov,2024-06-18,https://x.com/DHSgov/status/1803185381929574911,infographic,,0,0,0,"Eligibility and Process; To be considered on a case-by-case basis for this process, an individual must: be present in the United States without admission or parole; continuously present at least 10 years as of June 17, 2024; legally valid marriage to a U.S. citizen as of June 17, 2024; no disqualifying criminal history.","A square text-based graphic in DHS branding with a dark navy-blue background and a large faint watermark of the U.S. Department of Homeland Security circular seal. A centered white serif heading reads 'Eligibility and Process' underlined by a short red rule. Below, a white serif subhead reads 'To be considered on a case-by-case basis for this process, an individual must:' followed by four white bulleted points: 'Be present in the United States without admission or parole;' 'Have been continuously present in the United States for at least 10 years as of June 17, 2024;' 'Have a legally valid marriage to a U.S. citizen as of June 17, 2024; and' 'Have no disqualifying criminal history or otherwise constitute a threat to national security or public safety and should otherwise merit a favorable exercise of discretion.'"
3_1893480976715485184,1893480978867278095,ICEgov,2025-02-23,https://x.com/ICEgov/status/1893480978867278095,stylized arrest card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 2/14/2025 | Boston, MA; Allison Jane Marchese; CRIMES: Obscene communications w/student; Unlawful restraint; Reckless endangerment; BOSTON; -THE- WORST FIRST; ICE","A square arrest card. The background is a high-contrast black-and-white close-up of open hands in handcuffs with a dark gradient on the left. A top-left light-cyan small-caps serif headline reads 'ARRESTED AND PENDING REMOVAL' with a white subline '2/14/2025 | Boston, MA'. A red diagonal corner banner at top-right reads 'BOSTON'. A large bold white name at mid-left reads 'Allison Jane Marchese'. A bold white 'CRIMES:' label is followed by three bullets: 'Obscene communications w/student', 'Unlawful restraint', and 'Reckless endangerment'. At the bottom-left are a round DHS seal and a white 'ICE' wordmark; at the bottom-right is a red box reading '-THE- WORST FIRST'. The image used in place of a mugshot is a stock photograph of handcuffs."
3_1971545602316959744,1971545604992967127,ICEgov,2025-09-26,https://x.com/ICEgov/status/1971545604992967127,infographic,,0,0,0,"If you're the victim of a crime linked to immigration, we're here to HELP; 1-855-48-VOICE; ICE.GOV/VOICE; VOICE - VICTIMS OF IMMIGRATION CRIME ENGAGEMENT","Vertical graphic for ICE's Victims of Immigration Crime Engagement (VOICE) office. The right two-thirds is a soft-focus photograph of two pairs of hands clasped together (one person beside another seated person in an interior with curtains). The left third is a semi-transparent blue overlay panel with white sans-serif text: 'If you're the victim of a crime linked to immigration, we're here to' followed by a large bold 'HELP'. A diagonal orange accent shape cuts across the lower-right corner. A white footer bar spans the bottom containing the phone number '1-855-48-VOICE' (blue) and 'ICE.GOV/VOICE' (orange), a vertical divider, then the VOICE logo (a blue stylized 'V'/checkmark mark) with 'VOICE' and the subtitle 'VICTIMS OF IMMIGRATION CRIME ENGAGEMENT'."
3_2038935645368762368,2038935647772152272,ICEgov,2026-03-31,https://x.com/ICEgov/status/2038935647772152272,recruitment / partnership poster,,0,0,0,Keep your community safer - Partner with ICE. POLICE ICE / SHERIFF. ICE.gov/287g,"Vertical poster in a duotone treatment. Two officers are shown from behind, their backs filling the frame: the left officer wears a ball cap and a tactical vest with white block lettering 'POLICE / ICE'; the right officer wears a tactical vest reading 'SHERIFF'. The background is red-and-blue lighting (red on the left, deep blue on the right with a bluish-white burst at center). Across the lower third in white type: 'Keep your community safer -' (lighter weight) above a large bold serif 'Partner with ICE'. The bottom-left bears the circular DHS seal and the 'U.S. Immigration and Customs Enforcement' wordmark; the bottom-right shows the URL 'ICE.gov/287g'."
3_1928490232275464192,1928490268027736196,ICEgov,2025-05-30,https://x.com/ICEgov/status/1928490268027736196,infographic,,0,0,0,287(g) Participating Agencies; ICE OPERATES THREE 287(g) MODELS: Jail Enforcement Model / Task Force Model / Warrant Service Officer; Participating vs Pending,"Map infographic on a white/light-blue gradient background showing a gray silhouette map of the contiguous United States covered with colored dots clustered in the Southeast (especially Florida and Texas). The top left has the DHS seal with 'U.S. Immigration and Customs Enforcement'. A left-hand text block titled 'ICE OPERATES THREE 287(g) MODELS:' reads: 'The Jail Enforcement Model allows your officers to identify and process removable aliens who have pending or active criminal charges.'; 'The Task Force Model allows your officers to enforce limited immigration authority while performing routine police duties or as an active participant in an ICE-led task force.'; 'The Warrant Service Officer allows your officers to serve and execute administrative warrants on aliens in your custody.' A large title near the lower left reads '287(g) Participating Agencies' (with '287(g)' in a blue box). A legend at the bottom distinguishes 'Participating' agencies (solid red = Jail Enforcement Model, solid blue = Task Force Model, solid green = Warrant Service Officer) from 'Pending' agencies (lighter versions of each)."
3_1950632607424688128,1950632612365537529,ICEgov,2025-07-30,https://x.com/ICEgov/status/1950632612365537529,stylized booking-photo card,'DETAINED'/BUSTED status-stamp card,0,0,0,DETAINED; Javier Ulises Sanchez-Andazola; CONVICTED OF SEXUAL ASSAULT AGAINST A CHILD AND DUI IN GREELEY; DENVER,"A card on a medium-blue background with a faint topographic-line texture. A centered square photograph shows a bearded man in a dark beanie or cap and a tan jacket with a U.S. flag patch and an ID or ribbon patch on the chest, sitting in the caged back seat of a law-enforcement vehicle; a metal prisoner-partition screen is visible behind him. He looks toward the camera. Across the bottom of the photo is a red banner with large white all-caps text 'DETAINED.' Below the photo, large white serif type gives the name 'Javier Ulises Sanchez-Andazola', followed by smaller white text 'CONVICTED OF SEXUAL ASSAULT AGAINST A CHILD AND DUI IN GREELEY.' (with the offense phrases bolded). Beneath that, spaced-out faint capitals read 'DENVER', and at the bottom is the DHS seal next to the white wordmark 'U.S. Immigration and Customs Enforcement.'"
3_1905343014484033536,1905343018053382550,ICEgov,2025-03-27,https://x.com/ICEgov/status/1905343018053382550,recruitment poster,,0,0,0,Strengthen Your Force; U.S. Immigration and Customs Enforcement; ICE.gov/287g; POLICE,"A square recruitment graphic for ICE's 287(g) program. The photograph shows the back of an officer in the right foreground wearing a gray plate carrier vest with the word 'POLICE' stenciled in large yellow block letters across the shoulders; the vest has MOLLE webbing and a holstered weapon at the hip. In the background, rendered in black-and-white tones, two more officers in tactical gear stand near the front door and walkway of a suburban two-story house with pale clapboard siding. A large two-line headline runs across the lower-center of the image: 'Strengthen Your' in white serif italic type, with 'Force' beneath it in very large bold yellow serif lettering. The bottom-left bears the DHS seal and the agency wordmark 'U.S. Immigration and Customs Enforcement' in white. The bottom-right reads 'ICE.gov/287g' (white 'ICE.gov/' and yellow '287g'). The color scheme is blue and yellow."
3_1979291465164423168,1979291468641484961,ICEgov,2025-10-17,https://x.com/ICEgov/status/1979291468641484961,stylized mugshot collage card,Polaroid instant-photo scrapbook aesthetic,0,0,0,41 arrested in sex trafficking op; AGGRAVATED ASSAULT; PROSTITUTION; ILLEGAL REENTRY & DUI; DUI; ASSAULT X3 & DUI; ICE LEARN MORE ICE.gov/newsroom,"A card on a blue mottled background. Five photographs of men are styled as overlapping white-framed snapshots scattered across the frame, each captioned in handwritten-style black marker: 'AGGRAVATED ASSAULT,' 'PROSTITUTION,' 'ILLEGAL REENTRY & DUI,' 'DUI,' and 'ASSAULT X3 & DUI.' A dark diagonal banner across the upper left reads in white '41 arrested in sex trafficking op.' The lower left carries the DHS seal, the white serif 'ICE' wordmark, a red bar with white bold 'LEARN MORE,' and the URL 'ICE.gov/newsroom.'"
3_1893315131838230528,1893315134702973142,ICEgov,2025-02-22,https://x.com/ICEgov/status/1893315134702973142,stylized mugshot card,,0,0,0,"ARRESTED AND PENDING REMOVAL; 2/10/2025 | Chicago, IL; Jose Miguel Perez-Perez; CRIME: Child sexual assault; CHICAGO; -THE- WORST FIRST; ICE","A square graphic in ICE's 'THE WORST FIRST' template. The background is a desaturated black-and-white close-up photograph of handcuffed hands against a dark body. A red diagonal corner banner reads 'CHICAGO' in white serif caps. The top-left cyan bold sans-serif headline reads 'ARRESTED AND PENDING REMOVAL'; a white sub-line reads '2/10/2025 | Chicago, IL.' A name is set large in white bold sans-serif over four lines: 'Jose Miguel Perez-Perez.' Below is the white 'CRIME:' label and a bulleted charge 'Child sexual assault.' The DHS seal and white 'ICE' wordmark sit at bottom left; a red '-THE- WORST FIRST' box is at bottom right. The color scheme is red, white, and black with a cyan accent."
